id,SalePrice
2735,132557.89259750402
2736,135628.01673306662
2737,121959.65485653993
2738,139117.21633706702
2739,158235.8975873001
2740,135732.48186197173
2741,146067.43210807216
2742,153660.158522238
2743,155111.23023725796
2744,163101.72788732423
2745,140213.56624667748
2746,137851.59773997238
2747,153549.03742968768
2748,127470.81855840783
2749,128576.50778694736
2750,127949.6838680907
2751,135453.11523778283
2752,204291.00843043937
2753,146292.2068708244
2754,205225.43199290565
2755,135747.76130783037
2756,96571.61473407414
2757,72533.28658145756
2758,87057.96401017779
2759,164434.25021823362
2760,121089.66659740786
2761,140997.96229590272
2762,143794.38373792378
2763,184586.74727545114
2764,152476.05803233208
2765,292650.06482485344
2766,126861.23590599
2767,87144.2006639681
2768,131146.79407364078
2769,133306.00536953023
2770,142795.45736589126
2771,106254.57409362539
2772,110839.43056254744
2773,164997.20222388668
2774,140787.0904392848
2775,117425.00159906813
2776,143908.87639720307
2777,146911.07316109064
2778,105530.55813246174
2779,122959.79943319906
2780,97275.69104129974
2781,97776.66026239932
2782,95632.13736795344
2783,98724.32996183915
2784,122255.78719800765
2785,136764.4137925541
2786,69335.96598963079
2787,125874.86457380753
2788,74936.59701599862
2789,174837.71373094083
2790,94373.27240228247
2791,111168.44852072497
2792,53070.470453131034
2793,155517.56183911837
2794,99643.95485679667
2795,120088.38421455873
2796,99416.4161679807
2797,195795.5759966581
2798,107439.7825394543
2799,117698.39645354112
2800,69327.28046626129
2801,112217.44989480758
2802,129013.43469188706
2803,168504.13497953117
2804,130136.74127201199
2805,99501.83616650348
2806,84154.22980501482
2807,160806.5789203408
2808,146182.64919759342
2809,130901.79939481778
2810,124437.80854207152
2811,159706.93839715782
2812,168432.94848266954
2813,156218.03853256733
2814,161071.98005060974
2815,98234.43097992879
2816,236760.3698269772
2817,154822.86410320067
2818,130528.37801308355
2819,165558.16223098087
2820,135475.4046183991
2821,106164.600395002
2822,197000.1771850208
2823,308538.35487684415
2824,165543.3240821244
2825,148633.05872013426
2826,129714.7605438174
2827,138539.48105354415
2828,210851.46631885562
2829,213320.9287323166
2830,226985.90335338455
2831,177358.49639754993
2832,239521.2081782233
2833,303346.3567020068
2834,219939.3149279111
2835,226226.90655014804
2836,191155.80080790006
2837,156463.2589413575
2838,150581.42531529441
2839,172800.93842398236
2840,204476.53770582945
2841,205768.1128875349
2842,230800.35226625702
2843,148330.04694718285
2844,171446.9528374119
2845,127234.43555961472
2846,208964.2766458201
2847,208650.56392251133
2848,218034.92361203497
2849,196946.28978998706
2850,281850.98765603895
2851,215189.8862817705
2852,241536.574918063
2853,234659.71313023186
2854,137807.88732653589
2855,199455.78358652687
2856,199936.82954557752
2857,190254.20173781444
2858,205377.3087538413
2859,107450.67068723211
2860,121560.89043310059
2861,123972.66227332054
2862,185792.1278349902
2863,128320.91691125493
2864,240366.13055507385
2865,142241.76039441075
2866,142168.46576088696
2867,98114.40119992697
2868,94237.22789872163
2869,98794.83399418418
2870,119524.20322417928
2871,85119.97305766537
2872,51546.92755213831
2873,96842.09582715794
2874,138820.43348656088
2875,113281.53908919156
2876,164568.42726823202
2877,146213.7479275808
2878,164881.47768237695
2879,133733.09125056097
2880,104272.66730660436
2881,144018.07094155776
2882,175952.40422273247
2883,193568.1008146551
2884,201288.09950119248
2885,187001.25856211694
2886,229994.51576113774
2887,100058.02776551849
2888,142277.26456555165
2889,58604.77449938499
2890,81227.3656084288
2891,136516.9293706281
2892,43619.25977657153
2893,72398.7857390539
2894,55004.478114549944
2895,322092.45344035793
2896,278793.67968968616
2897,207396.69089073717
2898,151380.39615387152
2899,213893.70353935755
2900,158241.08635725544
2901,213093.6981626641
2902,182666.28259116993
2903,333197.1789176306
2904,348635.4200118365
2905,85777.42565170804
2906,196242.24016108282
2907,114310.97961507337
2908,129802.93127255968
2909,154779.0695180262
2910,78252.40241681272
2911,82917.15665396594
2912,148619.02670833084
2913,84136.44330470939
2914,80040.8071665719
2915,87474.1522628067
2916,85525.24317589645
2917,165806.22193844116
2918,118336.45019341544
2919,228721.5441365508
